compound_cid	compound_predicted_score	target_range	target_relevance	average_relevance
CID_443101	0.74	0.42 < P10826 <= 0.62	0.0014228522939412052	0.002049861495844875
CID_13662	0.66	0.42 < P10826 <= 0.62	-0.0008367175176857194	0.0018282548476454294
CID_5035	0.85	0.62 < P10826 <= 0.72	0.005478842628992285	0.0023545706371191134
CID_6857648	0.62	0.42 < P10826 <= 0.62	0.0035108391061506533	0.0017174515235457064
CID_13436	0.63	0.42 < P10826 <= 0.62	0.004366586195504445	0.0017451523545706372
CID_3333	0.71	P10826 <= 0.42	0.001025229380382138	0.001966759002770083
CID_4128060	0.59	0.62 < P10826 <= 0.72	0.0022720071305510087	0.001634349030470914
CID_116529	0.35411904761904767	P10826 <= 0.42	0.0006094230958622851	0.0009809391900804645
CID_10935	0.685	0.42 < P10826 <= 0.62	0.0011073510668518024	0.0018975069252077563
CID_5870	0.75	0.42 < P10826 <= 0.62	4.08601080741634e-05	0.002077562326869806
CID_119369	0.79	P10826 > 0.72	0.002863206885093271	0.002188365650969529
CID_6603149	0.84	P10826 <= 0.42	-0.00045142087451926995	0.002326869806094183
CID_3037	0.85	P10826 <= 0.42	0.002341193113224226	0.0023545706371191134
CID_833466	0.765	0.62 < P10826 <= 0.72	0.005464054235987281	0.002119113573407202
CID_7311	0.30848232323232316	0.42 < P10826 <= 0.62	0.0025929100972127044	0.0008545216710036653
CID_12870	0.66	P10826 <= 0.42	0.004813579807212564	0.0018282548476454294
CID_3224	0.8	0.42 < P10826 <= 0.62	0.0015610368820587078	0.00221606648199446
CID_6014	0.81	P10826 <= 0.42	0.0035681693307351202	0.0022437673130193906
CID_7253	0.7	0.42 < P10826 <= 0.62	-0.0003031808070267139	0.0019390581717451522
CID_12040509	0.820142857142857	P10826 <= 0.42	0.0025737377638345724	0.0022718638702018197
CID_3068143	0.88	P10826 <= 0.42	0.00122568240071197	0.002437673130193906
CID_7811	0.815	0.42 < P10826 <= 0.62	0.0017171501245958154	0.002257617728531856
CID_60196441	0.74	P10826 <= 0.42	-0.0018086216010585446	0.002049861495844875
CID_7969	0.74	0.42 < P10826 <= 0.62	0.0023280722008547834	0.002049861495844875
CID_15096	0.89	P10826 <= 0.42	0.004251090783281882	0.0024653739612188366
CID_644213	0.67	P10826 <= 0.42	-0.0005143657317665173	0.0018559556786703602
CID_55245	0.83	P10826 > 0.72	5.359810605358304e-05	0.0022991689750692518
CID_60196364	0.69	P10826 <= 0.42	-0.001768958909149579	0.0019113573407202214
CID_16682740	0.66	0.62 < P10826 <= 0.72	0.002409311405948941	0.0018282548476454294
CID_40000	0.7075	0.62 < P10826 <= 0.72	-0.0013662154679064654	0.0019598337950138506
CID_57363	0.71	0.42 < P10826 <= 0.62	0.004112424110318205	0.001966759002770083
CID_656583	0.7633333333333334	0.42 < P10826 <= 0.62	0.0012170763909143064	0.0021144967682363808
CID_53257735	0.7785714285714286	P10826 <= 0.42	0.0060475594387616165	0.0021567075583696083
CID_969494	0.74	P10826 <= 0.42	0.003310901015822804	0.002049861495844875
CID_3225	0.63	0.42 < P10826 <= 0.62	0.002100269962941986	0.0017451523545706372
CID_3036974	0.7275	0.62 < P10826 <= 0.72	0.003543076802337323	0.002015235457063712
CID_86222	0.76	P10826 <= 0.42	0.0034738189311377204	0.002105263157894737
CID_23690438	0.8	0.42 < P10826 <= 0.62	0.002080426158893944	0.00221606648199446
CID_9888347	0.77	P10826 > 0.72	0.004868299095292733	0.002132963988919668
CID_117746	0.78	0.42 < P10826 <= 0.62	0.0005185753233680087	0.0021606648199445984
CID_623849	0.86	0.42 < P10826 <= 0.62	0.0060786126145139854	0.0023822714681440444
CID_6	0.71	P10826 <= 0.42	0.006671502135471593	0.001966759002770083
CID_90282	0.736	P10826 > 0.72	-5.433787167700742e-05	0.002038781163434903
CID_2734678	0.58	P10826 <= 0.42	0.0007762779647127904	0.0016066481994459832
CID_28931	0.75	P10826 <= 0.42	0.0007421992885484639	0.002077562326869806
CID_5564	0.73	P10826 <= 0.42	0.006151663866483957	0.0020221606648199446
CID_9903	0.7	0.62 < P10826 <= 0.72	0.0003510047080241554	0.0019390581717451522
CID_22833326	0.62	0.62 < P10826 <= 0.72	0.006275056642252019	0.0017174515235457064
CID_75444	0.75	P10826 <= 0.42	0.004152169352003609	0.002077562326869806
CID_9444	0.74	0.62 < P10826 <= 0.72	0.0024756343036765193	0.002049861495844875
CID_441336	0.77	P10826 <= 0.42	0.0011214960374743227	0.002132963988919668
CID_19861	0.82	P10826 > 0.72	0.004150307051227027	0.002271468144044321
CID_82146	0.77	0.42 < P10826 <= 0.62	0.0007619560939670423	0.002132963988919668
CID_60834	0.74	P10826 <= 0.42	0.0028847791283232384	0.002049861495844875
CID_68186	0.78	P10826 <= 0.42	0.0011205907410491373	0.0021606648199445984
CID_25644	0.85	0.62 < P10826 <= 0.72	0.003468930615874004	0.0023545706371191134
CID_31331	0.8	P10826 > 0.72	0.003991964039390651	0.00221606648199446
CID_5284483	0.71	0.62 < P10826 <= 0.72	0.0030658377524594403	0.001966759002770083
CID_16211009	0.79	P10826 <= 0.42	0.0021576728151514557	0.002188365650969529
CID_50367	0.7	P10826 > 0.72	0.0007936311102254127	0.0019390581717451522
CID_70671	0.65	P10826 <= 0.42	0.0010388217626278932	0.0018005540166204986
CID_16211849	0.73	P10826 > 0.72	0.0016367674109313765	0.0020221606648199446
CID_6013	0.7091666666666666	0.42 < P10826 <= 0.62	-0.0008020218907608581	0.001964450600184672
CID_5757	0.8833333333333334	0.42 < P10826 <= 0.62	-0.0005026767074970249	0.0024469067405355495
CID_86583	0.74	0.62 < P10826 <= 0.72	0.005633749967937554	0.002049861495844875
CID_68589	0.68	P10826 <= 0.42	0.003811570907325321	0.001883656509695291
CID_9799979	0.75	0.62 < P10826 <= 0.72	0.00047019858492082696	0.002077562326869806
CID_4420	0.66	0.42 < P10826 <= 0.62	0.003851692559973513	0.0018282548476454294
CID_9935274	0.74	P10826 > 0.72	0.0005731021427949157	0.002049861495844875
CID_26710	0.98	P10826 > 0.72	0.0054399841980216955	0.002714681440443213
CID_5281032	0.8	P10826 <= 0.42	0.002227897760371407	0.00221606648199446
CID_9074	0.675	0.42 < P10826 <= 0.62	0.0010989100336545102	0.0018698060941828255
CID_30323	0.7633333333333334	P10826 > 0.72	0.003834923696527963	0.0021144967682363808
CID_23666110	0.71	P10826 <= 0.42	0.0035089231669940078	0.001966759002770083
CID_4320947	0.64	0.62 < P10826 <= 0.72	0.0006513202497258812	0.001772853185595568
CID_16683072	0.86	0.62 < P10826 <= 0.72	0.0014539214124234903	0.0023822714681440444
CID_4921319	0.62	0.42 < P10826 <= 0.62	0.002862361976565615	0.0017174515235457064
CID_4106	0.82	P10826 > 0.72	0.0007232408791270218	0.002271468144044321
CID_21772	0.76	P10826 > 0.72	0.003687509579259225	0.002105263157894737
CID_60810	0.75	P10826 <= 0.42	0.0013609191714274464	0.002077562326869806
CID_123631	0.76	P10826 <= 0.42	0.0053163619118249406	0.002105263157894737
CID_6439929	0.6266190476190474	0.42 < P10826 <= 0.62	-0.000963365170782173	0.0017357868355098267
CID_68539	0.97	P10826 <= 0.42	0.005510884996334691	0.0026869806094182826
CID_45006154	0.65	P10826 <= 0.42	0.002561107543705153	0.0018005540166204986
CID_9865233	0.74	P10826 <= 0.42	0.0005507040845386024	0.002049861495844875
CID_3372	0.765	P10826 <= 0.42	-0.000403528118600759	0.002119113573407202
CID_66461	0.73	P10826 <= 0.42	0.0026549158132334084	0.0020221606648199446
CID_124087	0.74	0.42 < P10826 <= 0.62	0.0011152725431443225	0.002049861495844875
CID_63009	0.78	0.42 < P10826 <= 0.62	0.0016947766058137922	0.0021606648199445984
CID_7347	0.85	P10826 > 0.72	-0.0010352274655683726	0.0023545706371191134
CID_441140	0.74	0.42 < P10826 <= 0.62	-0.0016500319878929393	0.002049861495844875
CID_54459	0.65	P10826 > 0.72	0.000894940896861551	0.0018005540166204986
CID_9786	0.85	P10826 <= 0.42	0.001209271114148233	0.0023545706371191134
CID_60749	0.63	P10826 <= 0.42	0.010286541544708193	0.0017451523545706372
CID_169870	0.73	0.62 < P10826 <= 0.72	0.0011498662575827132	0.0020221606648199446
CID_6230	0.895	0.42 < P10826 <= 0.62	8.034514796237285e-05	0.002479224376731302
CID_9270	0.7425	0.42 < P10826 <= 0.62	0.0010578337519933654	0.002056786703601108
CID_2603	0.67	P10826 <= 0.42	-0.0019027291292842926	0.0018559556786703602
CID_21124389	0.72	0.42 < P10826 <= 0.62	-0.0022865037174961463	0.0019944598337950136
CID_67215	0.72	P10826 > 0.72	0.0022196393434395474	0.0019944598337950136
CID_16682804	0.93	0.42 < P10826 <= 0.62	0.00028457398444443975	0.00257617728531856
CID_6437380	0.86	P10826 <= 0.42	0.005664897338650826	0.0023822714681440444
CID_457193	0.64	P10826 > 0.72	0.004202282906659225	0.001772853185595568
CID_22571	0.71	0.62 < P10826 <= 0.72	0.00256954082909739	0.001966759002770083
CID_12688	0.85	P10826 <= 0.42	-0.0001480932095921071	0.0023545706371191134
CID_8755	0.98	P10826 <= 0.42	0.006331924052438959	0.002714681440443213
CID_13636	0.22361556743909677	P10826 <= 0.42	-0.0035947560293387785	0.0006194337048174425
CID_16682828	0.83	0.62 < P10826 <= 0.72	0.005483246265898825	0.0022991689750692518
CID_5452	0.96	P10826 > 0.72	0.0026461809749680778	0.0026592797783933516
CID_92178	0.8	P10826 > 0.72	0.002634411151692173	0.00221606648199446
CID_64722	0.94	P10826 <= 0.42	-0.00011046764751621022	0.00260387811634349
CID_16217238	0.815	0.62 < P10826 <= 0.72	0.004532032273966413	0.002257617728531856
CID_69765	0.6725	0.42 < P10826 <= 0.62	0.0018514627219550703	0.0018628808864265929
CID_23705	0.86	P10826 <= 0.42	0.001576592555916496	0.0023822714681440444
CID_60196314	0.64	P10826 <= 0.42	0.0024819505333782505	0.001772853185595568
CID_20250	0.71	P10826 <= 0.42	0.0018047017146092966	0.001966759002770083
CID_3776	0.66	0.42 < P10826 <= 0.62	0.0029676020099029593	0.0018282548476454294
CID_5887	0.97	P10826 <= 0.42	-0.002291947285729434	0.0026869806094182826
CID_3074	0.68	P10826 > 0.72	0.0035879678248131363	0.001883656509695291
CID_2406	0.89	P10826 <= 0.42	0.0010504614592995493	0.0024653739612188366
CID_9561033	0.19	0.42 < P10826 <= 0.62	0.002640595698180675	0.0005263157894736842
CID_8154	0.94	P10826 <= 0.42	0.0005897562616715361	0.00260387811634349
CID_19042	0.26	0.62 < P10826 <= 0.72	-0.0024687554978932835	0.0007202216066481995
CID_20055397	0.475	0.62 < P10826 <= 0.72	-0.0032122323321221043	0.0013157894736842105
CID_5311217	0.3	0.62 < P10826 <= 0.72	-0.0007888259973288996	0.0008310249307479224
CID_62478	0.05	P10826 <= 0.42	-0.0022612824104857212	0.00013850415512465375
CID_8540	0.21	0.42 < P10826 <= 0.62	0.00032644055636627217	0.0005817174515235457
CID_42574	0.17	P10826 <= 0.42	0.0005443579016634311	0.00047091412742382275
CID_8256	0.2	P10826 <= 0.42	-0.0021195977029629786	0.000554016620498615
CID_16682738	0.66	0.62 < P10826 <= 0.72	0.002247730895345448	0.0018282548476454294
CID_9849425	0.17	0.42 < P10826 <= 0.62	-0.0004858357428520837	0.00047091412742382275
CID_66064	0.78	P10826 <= 0.42	0.0010120977104985135	0.0021606648199445984
CID_517546	0.11	0.62 < P10826 <= 0.72	0.0035062219207949628	0.00030470914127423825
CID_3086618	0.42	0.62 < P10826 <= 0.72	0.0018572469981208701	0.0011634349030470914
CID_443297	0.08	P10826 <= 0.42	0.0018744227513603827	0.000221606648199446
CID_15984075	0.55	0.42 < P10826 <= 0.62	0.000719665322802796	0.0015235457063711912
CID_23160059	0.06916666666666668	P10826 <= 0.42	0.003630125716510324	0.00019159741458910437
CID_6327657	0.36	0.42 < P10826 <= 0.62	-0.00121067955110888	0.0009972299168975068
CID_5284462	0.765	0.42 < P10826 <= 0.62	0.002186470631894346	0.002119113573407202
CID_80277	0.12	P10826 <= 0.42	0.0035368502847431234	0.00033240997229916895
CID_6197	0.03	0.62 < P10826 <= 0.72	4.253919685982989e-05	8.310249307479224e-05
CID_15530	0.03959632034632035	P10826 <= 0.42	-0.0018688774992639883	0.00010968509791224474
CID_213016	0.34	P10826 <= 0.42	-0.0016277109674148272	0.0009418282548476455
CID_13109	0.96	0.62 < P10826 <= 0.72	0.0029237193724986985	0.0026592797783933516
CID_5281567	0.26	P10826 > 0.72	-0.001446968250750932	0.0007202216066481995
CID_2097895	0.08666666666666668	P10826 <= 0.42	-0.0005862848129407135	0.0002400738688827332
CID_27812	0.88	0.62 < P10826 <= 0.72	0.0025760244561112726	0.002437673130193906
CID_72092	0.15	P10826 <= 0.42	0.0015828137720072719	0.0004155124653739612
CID_9969573	0.17	P10826 > 0.72	0.002507802544690395	0.00047091412742382275
CID_2770166	0.21	0.42 < P10826 <= 0.62	-0.002148976179151458	0.0005817174515235457
CID_3034285	0.09	P10826 > 0.72	-0.001396455219553155	0.0002493074792243767
CID_85505	0.09	P10826 <= 0.42	0.0013045206833228714	0.0002493074792243767
CID_9324	0.8	P10826 <= 0.42	0.001167596936705569	0.00221606648199446
CID_10206	0.27	P10826 > 0.72	0.00089540100434637	0.0007479224376731302
CID_16683023	0.12	0.42 < P10826 <= 0.62	0.00031369922960775476	0.00033240997229916895
CID_31315	0.23	0.42 < P10826 <= 0.62	-0.0003169256253301902	0.0006371191135734072
CID_61594	0.1503257575757576	P10826 <= 0.42	0.0013669463799497851	0.0004164148409300765
CID_60196435	0.16	P10826 > 0.72	-0.00224862670542539	0.000443213296398892
CID_5282184	0.0	0.62 < P10826 <= 0.72	0.002686205946037165	0.0
CID_5994	0.6266190476190474	0.42 < P10826 <= 0.62	0.00451808174473168	0.0017357868355098267
CID_43032	0.32833333333333337	P10826 <= 0.42	-0.000969420616679943	0.0009095106186518929
CID_71203	0.17	0.62 < P10826 <= 0.72	-0.00025509857811086174	0.00047091412742382275
CID_14710	0.25	P10826 <= 0.42	-0.004823398403825213	0.0006925207756232687
CID_9849616	0.23	P10826 <= 0.42	-0.001954719535465991	0.0006371191135734072
CID_104677	0.15	0.42 < P10826 <= 0.62	0.0004513474166308607	0.0004155124653739612
CID_6620	0.89	0.42 < P10826 <= 0.62	0.0035735144166150344	0.0024653739612188366
CID_5746	0.12	P10826 > 0.72	-0.0008177250886339411	0.00033240997229916895
CID_5265	0.5683333333333334	P10826 <= 0.42	0.002316415358480725	0.0015743305632502308
CID_75628	0.07	0.42 < P10826 <= 0.62	-0.0002098675127620644	0.00019390581717451525
CID_91771	0.07	P10826 <= 0.42	-0.0010410007949605091	0.00019390581717451525
CID_17520	0.14400000000000002	0.42 < P10826 <= 0.62	-0.0015191866135946372	0.00039889196675900283
CID_91673	0.183	P10826 <= 0.42	0.0017646802073682786	0.0005069252077562327
CID_51082	0.11	P10826 <= 0.42	-0.003090248294330726	0.00030470914127423825
CID_26633	0.49	0.62 < P10826 <= 0.72	0.004797903554188819	0.0013573407202216066
CID_22463	0.2966666666666667	0.42 < P10826 <= 0.62	-0.0005646502559278686	0.0008217913204062789
CID_15098	0.26	0.62 < P10826 <= 0.72	0.002194972699417703	0.0007202216066481995
CID_60196403	0.33	P10826 <= 0.42	0.0012167466277019515	0.0009141274238227147
CID_4066	0.48	0.62 < P10826 <= 0.72	0.0016280611999459503	0.0013296398891966758
CID_6294	0.2425	P10826 <= 0.42	0.0034437439054312386	0.0006717451523545707
CID_122125	0.28	P10826 <= 0.42	0.0009127049211358348	0.000775623268698061
CID_17201	0.17	0.42 < P10826 <= 0.62	-0.0018369227429610184	0.00047091412742382275
CID_7363	0.11	0.62 < P10826 <= 0.72	0.0034532912615587888	0.00030470914127423825
CID_148124	0.12	P10826 > 0.72	-0.0021450966376753157	0.00033240997229916895
CID_91757	0.11	P10826 <= 0.42	0.004320781830316294	0.00030470914127423825
CID_11048796	0.23	P10826 <= 0.42	0.0012940600984596325	0.0006371191135734072
CID_150762	0.55	P10826 <= 0.42	0.007587364513587327	0.0015235457063711912
CID_5356010	0.07	0.42 < P10826 <= 0.62	-0.0004722343511679031	0.00019390581717451525
CID_636362	0.52	P10826 <= 0.42	0.005090081671676431	0.001440443213296399
CID_8010	0.12	0.62 < P10826 <= 0.72	-0.0032892677505966636	0.00033240997229916895
CID_62556	0.22	0.62 < P10826 <= 0.72	-0.0006934753284924024	0.0006094182825484765
CID_36274	0.06	P10826 <= 0.42	0.00054802574013051	0.00016620498614958447
CID_22584	0.11	P10826 <= 0.42	-0.0010102435066108469	0.00030470914127423825
CID_9888276	0.575	P10826 > 0.72	0.004921322292886655	0.0015927977839335179
CID_3598	0.85	P10826 <= 0.42	0.0038122236675132786	0.0023545706371191134
CID_5952	0.25	0.62 < P10826 <= 0.72	-0.0022235593618125265	0.0006925207756232687
CID_9865929	0.1	0.62 < P10826 <= 0.72	-0.00397549420146868	0.0002770083102493075
CID_667476	0.27	0.42 < P10826 <= 0.62	0.00038346045818715084	0.0007479224376731302
CID_5935	0.08	P10826 <= 0.42	0.0003161681517468199	0.000221606648199446
CID_171660	0.3575	0.42 < P10826 <= 0.62	0.00033122066070850507	0.0009903047091412741
CID_4964	0.18	P10826 <= 0.42	-0.0025935935918946175	0.0004986149584487534
CID_11061	0.15	0.62 < P10826 <= 0.72	-0.0022538580337176603	0.0004155124653739612
CID_91693	0.16208333333333336	P10826 <= 0.42	0.0009897682141833512	0.00044898430286241926
CID_221511	0.223	P10826 > 0.72	-0.0017744128191035842	0.0006177285318559557
CID_64142	0.29	P10826 > 0.72	0.0024319101034050725	0.0008033240997229916
CID_5281034	0.375	0.42 < P10826 <= 0.62	-0.0027189731369973956	0.001038781163434903
CID_60196425	0.19	P10826 > 0.72	-0.0030953622022897747	0.0005263157894736842
CID_3042	0.15	0.62 < P10826 <= 0.72	-0.0029734299892088933	0.0004155124653739612
CID_4257	0.4	P10826 <= 0.42	-0.0006210679017984496	0.00110803324099723
CID_13789	0.6116666666666667	0.42 < P10826 <= 0.62	0.003113242293254269	0.0016943674976915976
CID_60196421	0.13	P10826 > 0.72	0.0005898801025751427	0.00036011080332409975
CID_86015	0.0	0.62 < P10826 <= 0.72	0.001047349298627165	0.0
CID_13961743	0.11	P10826 > 0.72	0.0025454077929550605	0.00030470914127423825
CID_5284629	0.13	0.62 < P10826 <= 0.72	7.70377286969054e-05	0.00036011080332409975
CID_74106	0.15	P10826 <= 0.42	0.005339591233193572	0.0004155124653739612
CID_7271	0.22361556743909677	P10826 <= 0.42	0.005696969579222979	0.0006194337048174425
CID_11742	0.34	0.42 < P10826 <= 0.62	-0.002793113161602011	0.0009418282548476455
CID_53316396	0.12	P10826 <= 0.42	0.0014158499553594333	0.00033240997229916895
CID_7825	0.01	0.62 < P10826 <= 0.72	-0.00020115394629098926	2.770083102493075e-05
CID_5284469	0.1759285714285714	P10826 <= 0.42	0.0010245356511570424	0.0004873367629600316
CID_9818306	0.3158333333333333	0.42 < P10826 <= 0.62	0.004644208204314364	0.0008748845798707294
CID_20054964	0.2725	P10826 > 0.72	0.00041196379205882147	0.000754847645429363
CID_119193	0.05	0.62 < P10826 <= 0.72	-0.004487470804178684	0.00013850415512465375
CID_27423	0.17	0.62 < P10826 <= 0.72	-0.001752963070154581	0.00047091412742382275
CID_93335	0.27	0.62 < P10826 <= 0.72	-0.002047836017707802	0.0007479224376731302
CID_10107	0.27625	P10826 <= 0.42	-0.0009131010795452597	0.0007652354570637119
CID_4778	0.17	0.42 < P10826 <= 0.62	0.0005401157695092446	0.00047091412742382275
CID_443939	0.35	P10826 <= 0.42	0.004010520025926385	0.0009695290858725761
CID_10234	0.38	0.62 < P10826 <= 0.72	-0.001885816533111912	0.0010526315789473684
CID_1549520	0.27	0.42 < P10826 <= 0.62	-0.002669175580750509	0.0007479224376731302
CID_13493	0.25	0.62 < P10826 <= 0.72	-0.002358774531455179	0.0006925207756232687
CID_213037	0.11	0.42 < P10826 <= 0.62	0.0009777792636421088	0.00030470914127423825
