dataset_name	hyperparameter_setting	n_hidden_layer	n_feature	n_hidden_module	n_hidden_neuron	n_training	n_testing	training_total_loss	training_root_loss	training_auxiliary_loss	training_auc	training_auc_ci	training_bac	training_bac_ci	training_f1	training_f1_ci	testing_total_loss	testing_root_loss	testing_auxiliary_loss	testing_auc	testing_auc_ci	testing_bac	testing_bac_ci	testing_f1	testing_f1_ci
tox21-are-bla-p1	rt_13_ps_5_re_0_xs_20_al_0.5_ld_0.0001	6	361	62,24,11,5,1,1	271,184,111,63,17,20	4778	1195	1.65049	0.37507	2.55085	0.76648	0.01394	0.59698	0.01069	0.32571	0.02729	1.70909	0.40893	2.60034	0.72334	0.02783	0.54273	0.0183	0.18254	0.05163
tox21-are-bla-p1	rt_14_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	84,38,22,12,2,2,1,1,1,1	264,200,160,104,10,20,13,17,17,20	4778	1195	0.81248	0.38113	4.3135	0.77362	0.01321	0.53513	0.00723	0.13817	0.02438	0.83593	0.39971	4.36221	0.73712	0.02699	0.52613	0.01236	0.10959	0.04258
tox21-are-bla-p1	rt_14_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	84,38,22,12,2,2,1,1,1,1	264,200,160,104,10,20,13,17,17,20	4778	1195	2.49647	0.37486	4.24323	0.78036	0.01308	0.56699	0.00941	0.24305	0.02681	2.55808	0.40075	4.31465	0.73602	0.02665	0.55177	0.017	0.2	0.0499
tox21-are-bla-p1	rt_14_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	4778	1195	0.89052	0.36982	5.20703	0.79046	0.01284	0.59183	0.01121	0.3128	0.02839	0.92402	0.39695	5.27068	0.73903	0.02805	0.56936	0.02005	0.25483	0.05496
tox21-are-bla-p1	rt_14_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	4778	1195	2.92866	0.36807	5.12118	0.79521	0.01316	0.58217	0.01052	0.28656	0.02814	2.98202	0.39207	5.1799	0.75171	0.02797	0.55579	0.0182	0.216	0.05143
tox21-are-bla-p1	rt_21_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	4778	1195	0.75013	0.36143	3.88698	0.79757	0.01356	0.60426	0.01118	0.34398	0.02764	0.78711	0.39195	3.95166	0.75454	0.02893	0.55378	0.01829	0.2126	0.05177
tox21-are-bla-p1	rt_21_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	4778	1195	2.24871	0.34913	3.79916	0.81105	0.01259	0.62483	0.01255	0.39247	0.02882	2.34927	0.39928	3.89999	0.7419	0.02885	0.57037	0.02029	0.25856	0.05293
tox21-are-bla-p1	rt_21_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	4778	1195	0.76964	0.34013	4.29511	0.82236	0.01296	0.65858	0.0129	0.4623	0.02761	0.82911	0.39175	4.37362	0.7678	0.02688	0.59249	0.02294	0.31615	0.05275
tox21-are-bla-p1	rt_21_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	4778	1195	2.43983	0.3376	4.20447	0.82421	0.0135	0.65795	0.01303	0.46296	0.02808	2.53858	0.39232	4.29253	0.7661	0.02696	0.58847	0.02228	0.30769	0.05074
tox21-are-bla-p1	rt_22_ps_20_re_0_xs_20_al_0.1_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	4778	1195	0.66809	0.36839	2.99698	0.78773	0.01337	0.57778	0.01031	0.27427	0.02817	0.70583	0.40076	3.05069	0.736	0.02874	0.54725	0.01774	0.19277	0.04949
tox21-are-bla-p1	rt_22_ps_20_re_0_xs_20_al_0.5_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	4778	1195	1.81961	0.35959	2.92004	0.79759	0.01279	0.60074	0.01122	0.33526	0.02881	1.88417	0.39306	2.98221	0.74822	0.02843	0.57991	0.02218	0.28244	0.05659
tox21-are-bla-p1	rt_22_ps_5_re_0_xs_20_al_0.1_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	4778	1195	0.66632	0.36602	3.00303	0.78969	0.01293	0.60049	0.01104	0.33459	0.02764	0.70138	0.39623	3.05154	0.7436	0.02727	0.56484	0.01893	0.24219	0.05132
tox21-are-bla-p1	rt_22_ps_5_re_0_xs_20_al_0.5_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	4778	1195	1.84911	0.37268	2.95287	0.77685	0.01301	0.59434	0.01093	0.31909	0.0275	1.90283	0.39957	3.00652	0.73568	0.02867	0.55177	0.01995	0.20635	0.0563
tox21-are-bla-p1	rt_23_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	4778	1195	0.80012	0.36957	4.30545	0.78776	0.01276	0.60638	0.01172	0.34861	0.02783	0.83534	0.39916	4.36172	0.74153	0.02762	0.56987	0.02068	0.26087	0.05125
tox21-are-bla-p1	rt_23_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	4778	1195	2.45602	0.35819	4.19565	0.79926	0.01267	0.60965	0.01142	0.35695	0.02723	2.51824	0.38324	4.27001	0.76818	0.02525	0.5779	0.01958	0.27692	0.05253
tox21-are-bla-p1	rt_23_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	225,77,30,14,6,4,2,1,1,1,1,1	1071,567,286,158,62,54,26,10,14,17,18,20	4778	1195	0.88902	0.36656	5.22463	0.78942	0.01354	0.60124	0.01134	0.33641	0.02815	0.90603	0.38025	5.25781	0.77525	0.02525	0.59097	0.02179	0.31111	0.05434
tox21-are-bla-p1	rt_23_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	225,77,30,14,6,4,2,1,1,1,1,1	1071,567,286,158,62,54,26,10,14,17,18,20	4778	1195	2.85529	0.33464	5.04132	0.83865	0.01119	0.6567	0.01264	0.45847	0.02547	2.96582	0.38973	5.15218	0.76464	0.02566	0.597	0.02195	0.32624	0.05225
tox21-are-bla-p1	rt_24_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	83,38,17,10,8,6,1,1,1	329,249,152,89,72,65,9,17,20	4778	1195	0.74937	0.35936	3.90005	0.79893	0.01348	0.60827	0.01176	0.35429	0.02883	0.80032	0.40276	3.97558	0.73969	0.02879	0.5769	0.02094	0.27481	0.05551
tox21-are-bla-p1	rt_24_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	83,38,17,10,8,6,1,1,1	329,249,152,89,72,65,9,17,20	4778	1195	2.26912	0.35113	3.83597	0.80351	0.01314	0.64854	0.0129	0.44219	0.02773	2.3608	0.40403	3.91354	0.74641	0.0275	0.5945	0.02326	0.32082	0.05349
tox21-are-bla-p1	rt_24_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	147,48,22,8,8,8,5,1,1,1	797,401,226,102,89,96,58,12,18,20	4778	1195	0.78973	0.35595	4.3378	0.80513	0.01285	0.62207	0.01181	0.38544	0.02737	0.83955	0.39966	4.39895	0.74587	0.02826	0.57138	0.02172	0.26374	0.05268
tox21-are-bla-p1	rt_24_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	147,48,22,8,8,8,5,1,1,1	797,401,226,102,89,96,58,12,18,20	4778	1195	2.4937	0.36036	4.26667	0.79745	0.01355	0.61178	0.01183	0.36197	0.02846	2.56673	0.40125	4.33097	0.74174	0.02844	0.57188	0.02085	0.26316	0.0538
tox21-are-bla-p1	rt_25_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	134,59,31,20,9,7,2,2,2,1	494,331,236,172,66,65,22,34,36,20	4778	1195	0.78418	0.34881	4.3537	0.81716	0.01256	0.62069	0.01165	0.38302	0.02762	0.83748	0.3967	4.40779	0.75042	0.02695	0.58142	0.02071	0.28679	0.05339
tox21-are-bla-p1	rt_25_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	134,59,31,20,9,7,2,2,2,1	494,331,236,172,66,65,22,34,36,20	4778	1195	2.47986	0.3494	4.26092	0.81998	0.01239	0.61969	0.01176	0.38027	0.02745	2.56349	0.3988	4.32938	0.74882	0.02616	0.56786	0.0206	0.25373	0.05214
tox21-are-bla-p1	rt_25_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	248,83,36,16,12,10,6,2,2,2,1,1	1240,637,345,183,117,112,66,21,31,37,18,20	4778	1195	0.88329	0.35802	5.25272	0.80489	0.01305	0.61191	0.01166	0.36247	0.02824	0.93718	0.40615	5.3103	0.73424	0.02681	0.55328	0.01976	0.21456	0.052
tox21-are-bla-p1	rt_25_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	248,83,36,16,12,10,6,2,2,2,1,1	1240,637,345,183,117,112,66,21,31,37,18,20	4778	1195	2.88036	0.3436	5.07352	0.82243	0.01244	0.62847	0.01234	0.40144	0.02881	2.96587	0.3861	5.15954	0.7721	0.02606	0.5769	0.0209	0.27737	0.05193
tox21-are-bla-p1	rt_26_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	112,54,30,14,3,3,1,1,1,1	341,296,228,123,25,39,13,17,17,20	4778	1195	0.80772	0.3734	4.34324	0.78481	0.01306	0.56975	0.00981	0.25324	0.02723	0.84083	0.39989	4.4094	0.73726	0.02698	0.56082	0.01852	0.23016	0.05164
tox21-are-bla-p1	rt_26_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	112,54,30,14,3,3,1,1,1,1	341,296,228,123,25,39,13,17,17,20	4778	1195	2.49595	0.3691	4.25371	0.79252	0.01297	0.567	0.00941	0.24134	0.02805	2.57119	0.40546	4.33145	0.72531	0.02806	0.54121	0.01506	0.1645	0.04743
tox21-are-bla-p1	rt_26_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	231,85,37,18,6,4,1,1,1,1,1,1	1018,609,350,204,61,55,8,10,14,17,18,20	4778	1195	0.90401	0.37636	5.27651	0.77517	0.0134	0.5626	0.00887	0.22965	0.02627	0.92398	0.3933	5.30679	0.7468	0.02686	0.54171	0.0154	0.16522	0.04969
tox21-are-bla-p1	rt_26_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	231,85,37,18,6,4,1,1,1,1,1,1	1018,609,350,204,61,55,8,10,14,17,18,20	4778	1195	2.96179	0.37904	5.16549	0.76853	0.01376	0.57728	0.01029	0.27245	0.0284	3.00995	0.40161	5.21668	0.73285	0.0277	0.54524	0.01708	0.18257	0.05064
tox21-are-bla-p1	rt_31_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	118,52,21,11,9,7,2,1,1	470,326,184,102,89,83,27,17,20	4778	1195	0.72878	0.34054	3.88235	0.81908	0.01296	0.6646	0.01221	0.47627	0.02544	0.79638	0.39937	3.97013	0.75485	0.02714	0.59802	0.02244	0.32886	0.05031
tox21-are-bla-p1	rt_31_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	118,52,21,11,9,7,2,1,1	470,326,184,102,89,83,27,17,20	4778	1195	2.26003	0.34793	3.82421	0.80893	0.01325	0.63713	0.01188	0.42238	0.02727	2.3654	0.40609	3.91862	0.74457	0.02851	0.57288	0.02243	0.26812	0.05535
tox21-are-bla-p1	rt_31_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	205,65,26,9,9,9,6,1,1,1	1133,549,270,116,107,114,77,12,18,20	4778	1195	0.76681	0.33463	4.32186	0.83733	0.01205	0.63813	0.01269	0.42207	0.02842	0.84611	0.40107	4.45033	0.74729	0.02809	0.57489	0.02117	0.27206	0.05276
tox21-are-bla-p1	rt_31_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	205,65,26,9,9,9,6,1,1,1	1133,549,270,116,107,114,77,12,18,20	4778	1195	2.36333	0.29068	4.1453	0.87604	0.01077	0.72395	0.01323	0.58706	0.02428	2.60666	0.42127	4.37078	0.73722	0.03094	0.61109	0.0233	0.35669	0.0502
tox21-are-bla-p1	rt_32_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	167,72,35,21,10,8,3,2,2,1	630,403,267,184,83,82,40,34,36,20	4778	1195	0.75976	0.32471	4.3505	0.84232	0.0115	0.67451	0.01367	0.49353	0.02661	0.84655	0.40299	4.43558	0.75723	0.02738	0.57993	0.02271	0.28767	0.05283
tox21-are-bla-p1	rt_32_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	167,72,35,21,10,8,3,2,2,1	630,403,267,184,83,82,40,34,36,20	4778	1195	2.45825	0.34068	4.23514	0.82526	0.01288	0.6365	0.01212	0.41865	0.02757	2.53629	0.38595	4.30068	0.77514	0.02554	0.56334	0.02026	0.24549	0.05079
tox21-are-bla-p1	rt_32_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	4778	1195	0.83709	0.31469	5.22395	0.85525	0.0115	0.70927	0.01326	0.55857	0.02521	0.92922	0.39713	5.32082	0.76122	0.02657	0.60756	0.02492	0.34983	0.05513
tox21-are-bla-p1	rt_32_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	4778	1195	2.8694	0.34162	5.05555	0.82459	0.01222	0.63274	0.01239	0.41192	0.02804	2.97054	0.39093	5.15921	0.76252	0.02818	0.57238	0.02075	0.26415	0.05455
tox21-are-bla-p1	rt_33_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	145,67,34,15,4,4,2,1,1,1	477,368,259,135,42,56,31,17,17,20	4778	1195	0.80336	0.37107	4.32287	0.78881	0.01253	0.56411	0.00896	0.23256	0.02674	0.82907	0.39165	4.37422	0.75568	0.02531	0.54021	0.01513	0.16309	0.04702
tox21-are-bla-p1	rt_33_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	145,67,34,15,4,4,2,1,1,1	477,368,259,135,42,56,31,17,17,20	4778	1195	2.47304	0.36806	4.20995	0.7889	0.0132	0.5754	0.00984	0.26639	0.02769	2.54182	0.39681	4.29002	0.74578	0.02651	0.53267	0.01452	0.13913	0.04699
tox21-are-bla-p1	rt_33_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	287,101,41,19,7,5,2,1,1,1,1,1	1336,744,392,218,78,73,26,10,14,17,18,20	4778	1195	0.91411	0.38492	5.29193	0.76472	0.01398	0.53074	0.00704	0.12613	0.02355	0.92739	0.39583	5.31557	0.7453	0.02707	0.54021	0.0152	0.15859	0.04848
tox21-are-bla-p1	rt_33_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	287,101,41,19,7,5,2,1,1,1,1,1	1336,744,392,218,78,73,26,10,14,17,18,20	4778	1195	2.91602	0.36084	5.11035	0.79894	0.01316	0.5956	0.01148	0.32202	0.02968	2.96473	0.38228	5.1649	0.76793	0.02582	0.56433	0.019	0.23673	0.05485
tox21-are-bla-p1	rt_34_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	162,75,39,22,10,8,2,2,2,1	571,427,304,191,81,84,22,34,36,20	4778	1195	0.80156	0.3623	4.39264	0.79566	0.01406	0.59221	0.01065	0.31299	0.02812	0.84498	0.40102	4.4396	0.74455	0.02776	0.54876	0.018	0.19841	0.05161
tox21-are-bla-p1	rt_34_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	162,75,39,22,10,8,2,2,2,1	571,427,304,191,81,84,22,34,36,20	4778	1195	2.49592	0.35645	4.27895	0.80785	0.01315	0.61906	0.01162	0.37882	0.0272	2.56523	0.39725	4.33597	0.74997	0.02787	0.56987	0.02023	0.26087	0.05103
tox21-are-bla-p1	rt_34_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	310,107,47,21,13,11,6,2,2,2,1,1	1505,814,451,243,133,131,66,21,31,37,18,20	4778	1195	0.89041	0.36134	5.29063	0.80066	0.01348	0.60513	0.01195	0.34605	0.02929	0.92818	0.395	5.33174	0.75157	0.02571	0.5578	0.01865	0.22481	0.04991
tox21-are-bla-p1	rt_34_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	310,107,47,21,13,11,6,2,2,2,1,1	1505,814,451,243,133,131,66,21,31,37,18,20	4778	1195	2.88037	0.33721	5.08632	0.82997	0.01236	0.6434	0.01273	0.43486	0.02872	2.97512	0.39167	5.16691	0.76264	0.02652	0.57439	0.02087	0.26966	0.05425
tox21-are-bla-p1	rt_41_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	195,88,43,23,11,9,3,2,2,1	707,499,335,203,98,101,40,34,36,20	4778	1195	0.79349	0.35463	4.38869	0.80864	0.01315	0.61128	0.01165	0.36051	0.02799	0.85199	0.40606	4.45927	0.73999	0.02784	0.56534	0.01995	0.24719	0.05165
tox21-are-bla-p1	rt_41_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	195,88,43,23,11,9,3,2,2,1	707,499,335,203,98,101,40,34,36,20	4778	1195	2.46161	0.34113	4.24096	0.83248	0.01195	0.60212	0.01118	0.33873	0.02825	2.5791	0.40945	4.33929	0.7336	0.02929	0.57087	0.01974	0.25781	0.05373
tox21-are-bla-p1	rt_41_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	366,123,51,22,14,12,7,2,2,2,1,1	1823,949,493,257,150,149,84,21,31,37,18,20	4778	1195	0.86584	0.33812	5.27719	0.82864	0.01268	0.63863	0.01277	0.42451	0.02924	0.92941	0.39457	5.34841	0.76828	0.0259	0.55128	0.01983	0.21661	0.0512
tox21-are-bla-p1	rt_41_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	366,123,51,22,14,12,7,2,2,2,1,1	1823,949,493,257,150,149,84,21,31,37,18,20	4778	1195	2.83971	0.31996	5.03951	0.84814	0.01197	0.66097	0.01307	0.47039	0.02726	2.96455	0.38858	5.15194	0.76974	0.02712	0.60253	0.02303	0.33922	0.05329
tox21-aromatase-p1	rt_11_ps_20_re_0_xs_20_al_0.1_ld_0.0001	7	361	35,14,4,1,1,1,1	158,86,35,14,19,20,20	5301	1326	0.47894	0.26555	2.13385	0.80749	0.01569	0.5991	0.01245	0.32373	0.03294	0.48991	0.27502	2.14887	0.81298	0.02631	0.5798	0.02265	0.26882	0.06002
tox21-aromatase-p1	rt_11_ps_20_re_0_xs_20_al_0.5_ld_0.0001	7	361	35,14,4,1,1,1,1	158,86,35,14,19,20,20	5301	1326	1.35521	0.27808	2.15425	0.79128	0.01521	0.56653	0.0104	0.23407	0.0314	1.35632	0.27754	2.15755	0.79791	0.02883	0.57227	0.02169	0.25	0.0621
tox21-aromatase-p1	rt_11_ps_5_re_0_xs_20_al_0.1_ld_0.0001	7	361	58,17,4,1,1,1,1	359,157,47,15,19,20,20	5301	1326	0.46938	0.25894	2.10432	0.82396	0.01425	0.58664	0.01159	0.29318	0.033	0.47779	0.26592	2.11875	0.82454	0.02605	0.56528	0.02012	0.22989	0.05924
tox21-aromatase-p1	rt_11_ps_5_re_0_xs_20_al_0.5_ld_0.0001	7	361	58,17,4,1,1,1,1	359,157,47,15,19,20,20	5301	1326	1.28692	0.25508	2.06368	0.82753	0.0143	0.58874	0.01215	0.29842	0.03397	1.31748	0.26984	2.09528	0.82007	0.0271	0.57938	0.02323	0.26738	0.06099
tox21-aromatase-p1	rt_12_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	55,22,9,8,7,5,1,1,1	252,152,80,69,57,45,9,17,20	5301	1326	0.53506	0.24729	2.87773	0.83929	0.01403	0.635	0.01422	0.41299	0.03459	0.56393	0.27217	2.91764	0.81336	0.02915	0.59421	0.02401	0.30688	0.06365
tox21-aromatase-p1	rt_12_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	55,22,9,8,7,5,1,1,1	252,152,80,69,57,45,9,17,20	5301	1326	1.65797	0.24611	2.82372	0.84296	0.01392	0.61217	0.01307	0.36088	0.03438	1.70326	0.26583	2.87487	0.82331	0.02995	0.58192	0.02291	0.27624	0.06237
tox21-aromatase-p1	rt_12_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	85,24,11,3,7,7,5,1,1,1	529,220,117,39,73,76,58,12,18,20	5301	1326	0.59287	0.26941	3.23463	0.79904	0.01532	0.61303	0.01386	0.35762	0.03476	0.60137	0.27572	3.25644	0.80421	0.0274	0.59156	0.02285	0.30108	0.06088
tox21-aromatase-p1	rt_12_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	85,24,11,3,7,7,5,1,1,1	529,220,117,39,73,76,58,12,18,20	5301	1326	1.81786	0.25228	3.13116	0.83142	0.01401	0.62919	0.01497	0.4	0.0359	1.86773	0.27539	3.18467	0.81031	0.0288	0.59602	0.02474	0.30928	0.06215
tox21-aromatase-p1	rt_13_ps_20_re_0_xs_20_al_0.1_ld_0.0001	6	361	28,16,8,2,1,1	80,101,73,20,16,20	5301	1326	0.47386	0.28133	1.92532	0.78357	0.01607	0.55403	0.00989	0.19572	0.0311	0.49473	0.29868	1.96047	0.7503	0.03196	0.56486	0.02122	0.22857	0.06081
tox21-aromatase-p1	rt_13_ps_20_re_0_xs_20_al_0.5_ld_0.0001	6	361	28,16,8,2,1,1	80,101,73,20,16,20	5301	1326	1.23019	0.28012	1.90013	0.77409	0.01724	0.581	0.0115	0.27586	0.0328	1.25253	0.29085	1.92336	0.7602	0.03259	0.57354	0.02133	0.25434	0.06174
tox21-aromatase-p1	rt_13_ps_5_re_0_xs_20_al_0.1_ld_0.0001	6	361	62,24,11,5,1,1	271,184,111,63,17,20	5301	1326	0.45834	0.26571	1.92628	0.81098	0.01545	0.58442	0.01203	0.28451	0.03301	0.4811	0.28524	1.95858	0.78058	0.03013	0.5868	0.02475	0.28723	0.065
tox21-aromatase-p1	rt_13_ps_5_re_0_xs_20_al_0.5_ld_0.0001	6	361	62,24,11,5,1,1	271,184,111,63,17,20	5301	1326	1.2142	0.26802	1.89237	0.80567	0.01585	0.58684	0.01259	0.29091	0.0343	1.24671	0.28492	1.92358	0.77872	0.03248	0.57504	0.02275	0.25532	0.06224
tox21-aromatase-p1	rt_14_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	84,38,22,12,2,2,1,1,1,1	264,200,160,104,10,20,13,17,17,20	5301	1326	0.60295	0.27751	3.25446	0.79318	0.01491	0.57413	0.0117	0.25575	0.03358	0.60931	0.28296	3.26351	0.78583	0.03073	0.57354	0.02115	0.25434	0.06178
tox21-aromatase-p1	rt_14_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	84,38,22,12,2,2,1,1,1,1	264,200,160,104,10,20,13,17,17,20	5301	1326	1.8172	0.25519	3.124	0.83024	0.01487	0.59735	0.01223	0.31912	0.0328	1.85205	0.26626	3.17157	0.8186	0.03096	0.58457	0.02215	0.28261	0.06006
tox21-aromatase-p1	rt_14_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	5301	1326	0.67112	0.27571	3.95406	0.80307	0.01535	0.55008	0.00908	0.18295	0.02938	0.67848	0.28246	3.96022	0.79401	0.03099	0.53412	0.01546	0.12903	0.05339
tox21-aromatase-p1	rt_14_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	5301	1326	2.14331	0.25173	3.78316	0.83699	0.014	0.65141	0.01463	0.442	0.03227	2.18047	0.26803	3.82487	0.81111	0.03267	0.62399	0.02589	0.37624	0.06037
tox21-aromatase-p1	rt_21_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	5301	1326	0.53742	0.24909	2.88337	0.83373	0.0142	0.61512	0.01335	0.36915	0.03465	0.55151	0.26072	2.90786	0.82687	0.02884	0.58976	0.02324	0.29834	0.06399
tox21-aromatase-p1	rt_21_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	5301	1326	1.68749	0.26365	2.84769	0.8094	0.01514	0.60573	0.01305	0.34349	0.03436	1.69386	0.26675	2.85422	0.81693	0.02726	0.58541	0.02472	0.28571	0.06717
tox21-aromatase-p1	rt_21_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	5301	1326	0.55161	0.23268	3.18924	0.85599	0.01384	0.65147	0.01457	0.45596	0.03455	0.5865	0.26191	3.24595	0.82509	0.02937	0.59717	0.025	0.31868	0.06545
tox21-aromatase-p1	rt_21_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	5301	1326	1.79484	0.23983	3.11002	0.84618	0.01389	0.63802	0.01452	0.42368	0.03473	1.8336	0.25731	3.15258	0.83067	0.02776	0.59982	0.02478	0.32432	0.06425
tox21-aromatase-p1	rt_22_ps_20_re_0_xs_20_al_0.1_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	5301	1326	0.47444	0.25532	2.19119	0.83177	0.01423	0.60968	0.01271	0.35294	0.03254	0.50199	0.2803	2.21689	0.7997	0.02938	0.5707	0.02149	0.24339	0.05741
tox21-aromatase-p1	rt_22_ps_20_re_0_xs_20_al_0.5_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	5301	1326	1.34135	0.2634	2.15591	0.81621	0.01488	0.61667	0.01356	0.36506	0.03316	1.38249	0.28444	2.1961	0.7966	0.02896	0.58257	0.02363	0.27273	0.06267
tox21-aromatase-p1	rt_22_ps_5_re_0_xs_20_al_0.1_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	5301	1326	0.47663	0.25375	2.2288	0.83121	0.01429	0.61959	0.01356	0.37467	0.03372	0.49114	0.2662	2.24935	0.82252	0.02878	0.60132	0.02625	0.32	0.0631
tox21-aromatase-p1	rt_22_ps_5_re_0_xs_20_al_0.5_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	5301	1326	1.34095	0.25868	2.16453	0.81821	0.01506	0.62381	0.01392	0.38059	0.03369	1.35823	0.26797	2.18052	0.81657	0.02981	0.61531	0.02593	0.35294	0.06284
tox21-aromatase-p1	rt_23_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	5301	1326	0.58613	0.26429	3.21846	0.817	0.01441	0.57725	0.01112	0.26569	0.03214	0.58808	0.26583	3.22252	0.82395	0.02675	0.58668	0.0229	0.2905	0.0632
tox21-aromatase-p1	rt_23_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	5301	1326	1.82261	0.26271	3.1198	0.82083	0.01395	0.60382	0.01242	0.33514	0.03264	1.84893	0.2745	3.14886	0.80713	0.02942	0.58595	0.02329	0.28421	0.06102
